session_id,case_id,ground_truth,distance,repeat_index,frames_captured,frames_received,frames_at_least_256px,frames_analyzed,minimum_crop_side,maximum_crop_side,consensus,quality_status,quality_conditions,p_structural_raw,p_structural_effective,structural_type,verdict,outcome,elapsed_ms
bac432e4a94f2498d7c1f22d,ACQ-CLN-V10-LONG,clean,screen-100-brightness-100,1,5,5,5,5,540,553,median_score_majority_class,usable,normal,0.0013804435729980469,0.0013804435729980469,clean,safe,correct,665
7ff73f637adfb95e27cef952,ACQ-CLN-V10-LONG,clean,screen-100-brightness-30,1,5,5,5,5,545,609,median_score_majority_class,usable,normal,0.0014781355857849121,0.0014781355857849121,clean,safe,correct,221
cf354e76f50c01037f29eb39,ACQ-CLN-V10-LONG,clean,screen-80-brightness-50,1,5,5,5,5,567,579,median_score_majority_class,usable,normal,0.0015230774879455566,0.0015230774879455566,clean,safe,correct,284
9d08142c58baad4e6e56b221,ACQ-CLN-V14-LONG,clean,screen-100-brightness-100,1,5,5,5,5,569,611,median_score_majority_class,usable,normal,0.0025140047073364258,0.0025140047073364258,clean,safe,correct,1036
5513973a67f721dcc4444595,ACQ-CLN-V14-LONG,clean,screen-100-brightness-30,1,5,5,5,5,526,540,median_score_majority_class,usable,normal,0.0024533867835998535,0.0024533867835998535,clean,safe,correct,1330
4557a7d4ca821149d4e8cf00,ACQ-CLN-V14-LONG,clean,screen-80-brightness-50,1,5,5,5,5,507,541,median_score_majority_class,usable,normal,0.002058088779449463,0.002058088779449463,clean,safe,correct,1362
aa6c2d50e262633f0bf139f7,SEM-05-USERINFO,clean,screen-100-brightness-100,1,5,5,5,5,485,515,median_score_majority_class,usable,normal,0.0019319653511047363,0.0019319653511047363,clean,safe,correct,259
8f395c5d4d608380c4ffe623,SEM-05-USERINFO,clean,screen-100-brightness-30,1,5,5,5,5,530,545,median_score_majority_class,usable,normal,0.0015175938606262207,0.0015175938606262207,clean,safe,correct,1128
9aeb437c63e35d33c0a0d6c5,SEM-05-USERINFO,clean,screen-80-brightness-50,1,5,5,5,5,454,586,median_score_majority_class,usable,normal,0.0014396309852600098,0.0014396309852600098,clean,safe,correct,217
629ddc44367e44cabaf6577d,SEM-11-PLAIN-TEXT,clean,screen-100-brightness-100,1,5,5,5,5,473,504,median_score_majority_class,usable,normal,0.002595841884613037,0.002595841884613037,clean,safe,correct,206
b453a5dd57e26c807cd3332f,SEM-11-PLAIN-TEXT,clean,screen-100-brightness-30,1,5,5,5,5,523,531,median_score_majority_class,usable,normal,0.0008667111396789551,0.0008667111396789551,clean,safe,correct,214
b31e97bef97de787a96d3f59,SEM-11-PLAIN-TEXT,clean,screen-80-brightness-50,1,5,5,5,5,466,495,median_score_majority_class,marginal,normal;overexposure;blur,0.005667328834533691,0.005667328834533691,clean,safe,correct,211
0658dbec35216a4100f0ffe9,STR-ADV-NORMAL,adversarial,screen-100-brightness-100,1,5,5,5,5,488,503,median_score_majority_class,usable,normal,0.8760002851486206,0.8760002851486206,adversarial,blocked,correct,1601
1f365a8072b9272580ccc0e8,STR-ADV-NORMAL,adversarial,screen-100-brightness-30,1,5,5,5,5,476,496,median_score_majority_class,usable,normal,0.9271052479743958,0.9271052479743958,adversarial,blocked,correct,1500
bfdf9b03f8c623fa7fe87c23,STR-ADV-NORMAL,adversarial,screen-80-brightness-50,1,5,5,5,5,494,503,median_score_majority_class,usable,normal,0.9507156610488892,0.9507156610488892,adversarial,blocked,correct,1618
bba015a905fa3e4ee4e0d0f9,STR-CLN-OVEREXP,clean,screen-100-brightness-100,1,5,5,5,5,457,485,median_score_majority_class,usable,normal,0.0024597644805908203,0.0024597644805908203,clean,safe,correct,1260
d71de7fb919942afe2964987,STR-CLN-OVEREXP,clean,screen-100-brightness-30,1,5,5,5,5,434,454,median_score_majority_class,usable,normal,0.0020943880081176758,0.0020943880081176758,clean,safe,correct,1099
325a35826a78cee5d66f7a34,STR-CLN-OVEREXP,clean,screen-80-brightness-50,1,5,5,5,5,421,448,median_score_majority_class,usable,normal,0.0017778277397155762,0.0017778277397155762,clean,safe,correct,1089
5add5311c58fb1f58158a0c3,STR-CLN-UNDEREXP,clean,screen-100-brightness-100,1,5,5,5,5,501,539,median_score_majority_class,marginal,overexposure;normal,0.00122755765914917,0.00122755765914917,clean,safe,correct,1161
c1ab8c4ae745c7c91645b43a,STR-CLN-UNDEREXP,clean,screen-100-brightness-30,1,5,5,5,5,503,512,median_score_majority_class,marginal,normal;overexposure,0.0016717314720153809,0.0016717314720153809,clean,safe,correct,1321
5460d45e97dd09535fe1dddc,STR-CLN-UNDEREXP,clean,screen-80-brightness-50,1,5,5,5,5,506,518,median_score_majority_class,marginal,overexposure,0.002561211585998535,0.002561211585998535,clean,safe,correct,1507
79a3eee06b915586197cd95b,STR-TMP-NORMAL,tampered,screen-100-brightness-100,1,5,5,5,5,507,546,median_score_majority_class,usable,normal,0.9992982149124146,0.9992982149124146,tampered,blocked,correct,1373
4a7223c410c34c5b0f8eb432,STR-TMP-NORMAL,tampered,screen-100-brightness-30,1,5,5,5,5,497,512,median_score_majority_class,usable,normal,0.9990683794021606,0.9990683794021606,tampered,blocked,correct,1580
79c28f59a9d9c48c9706ef56,STR-TMP-NORMAL,tampered,screen-80-brightness-50,1,5,5,5,5,511,525,median_score_majority_class,usable,normal,0.9992785453796387,0.9992785453796387,tampered,blocked,correct,1401
